date,pump_index,std_trades,std_volume,avg_volume,std_price,avg_price,avg_price_max,hour_sin,hour_cos,minute_sin,minute_cos,gt,symbol
2020-02-26 04:00:00,0,0.000,0.002,0.000,0.000,0.001,0.000,0.888,0.460,0.000,1.000,0,BTC
2020-02-26 08:00:00,0,0.000,-0.000,-0.000,-0.011,-0.004,-0.003,0.817,-0.577,0.000,1.000,0,BTC
2020-02-26 12:00:00,0,0.000,-0.004,-0.000,0.070,-0.008,0.011,-0.136,-0.991,0.000,1.000,1,BTC
2020-02-26 16:00:00,0,0.000,-0.007,-0.000,0.181,-0.015,0.014,-0.942,-0.335,0.000,1.000,0,BTC
2020-02-26 20:00:00,0,0.000,-0.004,-0.000,-0.003,-0.001,0.002,-0.731,0.683,0.000,1.000,1,BTC
2020-02-27 00:00:00,0,0.000,0.003,-0.000,0.020,-0.009,0.005,0.000,1.000,0.000,1.000,0,BTC
2020-02-27 04:00:00,0,0.000,0.011,0.000,-0.075,-0.005,-0.004,0.888,0.460,0.000,1.000,0,BTC
2020-02-27 08:00:00,0,0.000,-0.001,0.000,0.007,0.001,0.001,0.817,-0.577,0.000,1.000,0,BTC
2020-02-27 12:00:00,0,0.000,0.009,0.000,0.014,0.002,0.004,-0.136,-0.991,0.000,1.000,1,BTC
2020-02-27 16:00:00,0,0.000,-0.005,-0.000,0.019,0.003,0.009,-0.942,-0.335,0.000,1.000,1,BTC
2020-02-27 20:00:00,0,0.000,-0.018,0.000,0.005,-0.007,-0.002,-0.731,0.683,0.000,1.000,1,BTC
2020-02-28 00:00:00,0,0.000,0.004,0.000,0.043,0.013,0.009,0.000,1.000,0.000,1.000,0,BTC
2020-02-28 04:00:00,0,0.000,-0.004,-0.000,0.004,-0.003,0.000,0.888,0.460,0.000,1.000,0,BTC
2020-02-28 08:00:00,0,0.000,-0.003,-0.000,0.071,-0.014,-0.001,0.817,-0.577,0.000,1.000,1,BTC
2020-02-28 12:00:00,0,0.000,0.087,-0.000,0.017,0.003,0.022,-0.136,-0.991,0.000,1.000,1,BTC
2020-02-28 16:00:00,0,0.000,-0.001,-0.000,-0.038,0.006,0.016,-0.942,-0.335,0.000,1.000,1,BTC
2020-02-28 20:00:00,0,0.000,-0.011,0.000,0.071,0.007,0.006,-0.731,0.683,0.000,1.000,1,BTC
2020-02-29 00:00:00,0,0.000,-0.001,-0.000,0.005,0.001,0.009,0.000,1.000,0.000,1.000,0,BTC
2020-02-29 04:00:00,0,0.000,0.009,0.000,0.002,0.004,0.009,0.888,0.460,0.000,1.000,0,BTC
2020-02-29 08:00:00,0,0.000,-0.002,-0.000,-0.004,-0.005,-0.002,0.817,-0.577,0.000,1.000,0,BTC
2020-02-29 12:00:00,0,0.000,0.129,-0.000,-0.014,0.004,0.002,-0.136,-0.991,0.000,1.000,0,BTC
2020-02-29 16:00:00,0,0.000,-0.003,-0.000,0.016,0.007,0.003,-0.942,-0.335,0.000,1.000,0,BTC
2020-02-29 20:00:00,0,0.000,0.003,0.000,-0.000,-0.001,-0.007,-0.731,0.683,0.000,1.000,0,BTC
2020-03-01 00:00:00,0,0.000,-0.119,0.000,-0.020,0.008,0.011,0.000,1.000,0.000,1.000,0,BTC
